seg_id,year,opus_screen
2022-10-28#t8767w6,2022,35
2024-12-11#t720w0,2024,35
2019-12-11#t3103w0,2019,35
2024-11-27#t349w0,2024,35
2023-12-07#t15201w3,2023,35
2025-06-05#t3342w2,2025,35
2024-11-19#t1w0,2024,35
2023-10-24#t13338w6,2023,35
2025-03-27#t1536w0,2025,35
2025-06-03#t3116w0,2025,35
2025-05-14#t2226w0,2025,35
2026-03-24#t2246w0,2026,35
2025-10-30#t496w2,2025,35
2022-10-06#t8336w1,2022,35
2025-06-03#t3137w6,2025,35
2025-05-09#t1950w0,2025,35
2026-03-25#t2338w0,2026,35
2025-03-19#t1071w1,2025,35
2025-11-05#t690w1,2025,35
2025-12-12#t1946w0,2025,35
2025-05-13#t2149w0,2025,35
2025-05-16#t2533w4,2025,35
2025-05-27#t2668w0,2025,35
2023-03-23#t10940w5,2023,35
2026-05-08#t2909w0,2026,35
2026-05-14#t3106w0,2026,35
2020-12-16#t1059w2,2020,35
2023-10-17#t13058w8,2023,35
2023-11-02#t13845w0,2023,35
2025-03-25#t1290w0,2025,35
2026-03-17#t2032w0,2026,35
2020-06-17#t4626w0,2020,35
2026-03-20#t2236w5,2026,35
2025-10-28#t262w0,2025,35
2025-05-08#t1830w0,2025,35
2025-10-24#t174w1,2025,35
2025-11-19#t1039w0,2025,35
2023-06-13#t12665w0,2023,35
2026-03-26#t2479w0,2026,35
2023-10-19#t13171w1,2023,35
2023-05-17#t12036w1,2023,35
2023-12-06#t15084w2,2023,35
2026-03-20#t2234w5,2026,35
2024-12-12#t752w0,2024,35
2025-05-29#t2906w3,2025,35
2025-10-24#t182w5,2025,35
2018-11-28#t967w4,2018,35
2024-11-19#t9w0,2024,35
2025-03-19#t1071w2,2025,35
2024-12-12#t739w0,2024,35
2025-05-14#t2331w8,2025,35
2026-05-07#t2811w0,2026,35
2025-06-05#t3306w0,2025,35
2025-11-04#t613w2,2025,35
2025-06-04#t3213w0,2025,35
2024-11-22#t227w9,2024,35
2021-11-23#t4512w0,2021,35
2025-10-22#t12w0,2025,35
2025-10-24#t171w3,2025,35
2025-03-25#t1394w0,2025,35
2025-03-18#t965w1,2025,35
2026-03-24#t2306w0,2026,35
2023-12-06#t15084w4,2023,35
2025-10-30#t535w2,2025,35
2024-12-12#t835w3,2024,35
2023-10-18#t13082w0,2023,35
2022-06-09#t7858w0,2022,35
2023-03-21#t10836w0,2023,35
2023-05-09#t11492w0,2023,35
2025-03-27#t1533w0,2025,35
2025-06-03#t3136w1,2025,35
2024-11-26#t304w8,2024,32
2024-03-28#t16078w3,2024,32
2025-05-14#t2186w0,2025,32
2022-11-24#t9835w1,2022,32
2025-03-26#t1515w7,2025,32
2022-11-01#t8795w0,2022,32
2022-05-12#t6866w1,2022,32
2025-06-05#t3330w0,2025,32
2026-05-07#t2835w1,2026,30
2025-12-04#t1550w3,2025,30
2025-12-04#t1468w0,2025,30
2025-12-09#t1633w0,2025,30
2025-03-27#t1594w1,2025,30
2025-12-11#t1863w0,2025,30
2022-10-04#t8057w0,2022,30
2018-11-23#t748w0,2018,30
2024-05-08#t16245w0,2024,30
2023-11-24#t14364w0,2023,30
2021-05-20#t2835w6,2021,30
2024-11-22#t208w0,2024,30
2024-11-22#t227w6,2024,30
2021-05-20#t2793w0,2021,30
2021-12-02#t5031w6,2021,30
2025-06-06#t3417w0,2025,30
2025-05-14#t2326w5,2025,30
2026-03-18#t2114w0,2026,30
2018-10-25#t120w3,2018,30
2019-11-19#t116w13,2019,30
2022-10-05#t8202w0,2022,30
2025-10-21#t4w3,2025,30
2020-12-09#t569w7,2020,30
2026-05-13#t3060w0,2026,30
2025-05-14#t2331w2,2025,30
2026-05-05#t2569w0,2026,30
2022-11-04#t9124w8,2022,30
2025-10-22#t27w0,2025,30
2025-12-05#t1569w0,2025,30
2022-06-09#t7857w0,2022,30
2025-05-29#t2907w8,2025,30
2023-11-30#t14720w2,2023,30
2023-12-05#t14859w0,2023,30
2024-05-08#t16247w0,2024,30
2024-11-26#t252w0,2024,30
2025-05-28#t2817w1,2025,30
2026-03-25#t2391w0,2026,30
2025-05-28#t2794w4,2025,30
2025-11-18#t993w0,2025,30
2025-11-21#t1265w0,2025,30
2026-05-06#t2657w0,2026,30
2022-10-27#t8685w5,2022,30
2024-12-11#t649w0,2024,30
2023-12-05#t14926w3,2023,30
2025-10-24#t116w0,2025,30
2026-03-24#t2309w2,2026,30
2021-11-05#t4181w0,2021,30
2025-11-04#t561w0,2025,30
2023-05-10#t11630w1,2023,30
2025-05-15#t2446w6,2025,30
2020-12-08#t430w1,2020,30
2025-05-15#t2438w0,2025,30
2026-03-26#t2544w4,2026,30
2023-10-25#t13354w0,2023,30
2025-12-10#t1742w0,2025,30
2025-06-06#t3365w0,2025,30
2025-06-05#t3339w0,2025,30
2025-05-09#t1996w0,2025,30
2025-10-29#t326w0,2025,30
2023-03-28#t11141w0,2023,30
2026-05-08#t2946w0,2026,30
2022-10-27#t8685w16,2022,30
2022-05-17#t7007w0,2022,30
2021-05-20#t2817w5,2021,30
2025-11-06#t801w1,2025,30
2019-05-14#t1614w0,2019,30
2026-05-13#t3093w0,2026,30
2025-11-05#t623w0,2025,30
2024-11-19#t9w2,2024,30
2024-06-06#t17597w0,2024,30
2026-03-18#t2062w0,2026,30
2025-03-27#t1626w1,2025,30
2023-10-24#t13337w5,2023,30
2026-05-08#t2899w0,2026,30
2025-05-08#t1854w0,2025,30
2025-12-04#t1550w6,2025,30
2023-05-18#t12136w2,2023,30
2022-12-06#t10028w0,2022,30
2019-05-31#t2128w0,2019,30
2025-11-21#t1233w0,2025,30
2025-03-18#t961w1,2025,30
2025-10-24#t182w4,2025,30
2025-06-03#t3115w0,2025,30
2025-11-06#t823w2,2025,30
2019-11-28#t2851w2,2019,30
2025-05-28#t2781w5,2025,30
2023-03-31#t11420w7,2023,30
2022-11-24#t9835w0,2022,30
2025-10-30#t489w0,2025,30
2025-03-27#t1542w0,2025,30
2025-06-03#t3122w0,2025,30
2018-11-01#t493w7,2018,30
2025-03-26#t1453w0,2025,30
2019-11-20#t2342w0,2019,30
2021-06-09#t3467w0,2021,30
2018-10-30#t278w5,2018,30
2025-12-12#t2028w1,2025,30
2019-12-20#t3699w1,2019,30
2025-03-27#t1602w5,2025,30
2022-11-24#t9841w7,2022,30
2018-11-28#t888w0,2018,30
2025-05-29#t2841w0,2025,30
2025-05-27#t2577w0,2025,30
2025-12-04#t1548w2,2025,30
2026-03-26#t2465w1,2026,30
2021-11-03#t3896w0,2021,30
2025-12-02#t1369w3,2025,30
2024-05-07#t16180w0,2024,30
2022-05-31#t7296w0,2022,30
2023-03-24#t10963w0,2023,30
2026-03-26#t2476w0,2026,30
2025-05-15#t2352w0,2025,30
2023-10-19#t13171w3,2023,30
2025-12-02#t1369w2,2025,30
2021-11-24#t4567w0,2021,30
2018-10-23#t19w3,2018,30
2023-11-23#t14329w2,2023,30
2022-05-11#t6602w0,2022,30
2024-11-27#t444w7,2024,30
2019-12-11#t3009w0,2019,30
2021-03-25#t1901w1,2021,30
2020-03-11#t3728w0,2020,30
2024-12-12#t812w4,2024,30
2025-11-06#t811w0,2025,30
2025-03-21#t1240w1,2025,30
2025-05-29#t2914w2,2025,30
2024-11-22#t223w2,2024,30
2025-11-06#t734w0,2025,30
2023-05-17#t11945w0,2023,30
2025-05-15#t2446w2,2025,30
2021-06-11#t3750w6,2021,30
2024-05-28#t16998w0,2024,30
2021-06-09#t3472w0,2021,30
2026-03-26#t2549w0,2026,30
2024-05-09#t16460w7,2024,30
2025-10-24#t177w0,2025,30
2025-05-27#t2665w3,2025,30
2025-11-18#t979w0,2025,30
2025-10-28#t299w2,2025,30
2025-06-05#t3260w0,2025,30
2018-12-11#t1081w3,2018,30
2022-10-25#t8570w5,2022,30
2026-03-25#t2418w6,2026,30
2024-05-29#t17128w0,2024,30
2022-11-15#t9144w0,2022,30
2025-05-08#t1819w0,2025,30
2025-05-28#t2800w1,2025,30
2025-11-20#t1194w3,2025,30
2024-04-02#t16105w11,2024,30
2018-11-30#t988w7,2018,30
2024-11-22#t223w6,2024,30
2025-11-21#t1239w0,2025,30
2023-03-28#t11135w0,2023,30
2025-05-08#t1900w1,2025,30
2024-11-22#t141w0,2024,30
2026-03-20#t2230w0,2026,30
2026-03-18#t2040w1,2026,30
2025-03-25#t1350w1,2025,30
2020-11-17#t29w1,2020,30
2025-05-08#t1820w0,2025,30
2020-12-15#t844w0,2020,30
2025-12-04#t1550w4,2025,30
2022-06-02#t7581w1,2022,30
2024-12-12#t749w0,2024,30
2025-11-05#t627w0,2025,30
2025-12-03#t1386w0,2025,30
2026-03-20#t2229w1,2026,30
2025-05-14#t2164w0,2025,30
2020-12-17#t1161w0,2020,30
2025-05-08#t1902w4,2025,30
2023-12-13#t15505w0,2023,30
2020-06-17#t4716w0,2020,30
2025-03-18#t958w0,2025,30
2025-03-25#t1350w0,2025,30
2021-12-09#t5430w0,2021,30
2026-05-07#t2838w2,2026,30
2025-06-04#t3220w0,2025,30
2019-11-20#t2350w0,2019,30
2019-12-17#t3362w0,2019,30
2026-03-27#t2558w8,2026,30
2024-05-31#t17281w0,2024,30
2025-05-28#t2800w3,2025,30
2025-06-06#t3440w11,2025,30
2026-03-24#t2311w1,2026,30
2024-11-22#t227w13,2024,30
2025-03-27#t1627w0,2025,30
2025-05-29#t2906w4,2025,30
2025-05-08#t1900w3,2025,30
2023-05-17#t11972w0,2023,30
2024-12-13#t853w0,2024,30
2025-12-04#t1557w0,2025,30
2026-05-06#t2699w0,2026,30
2025-11-21#t1225w0,2025,30
2025-06-05#t3333w4,2025,30
2025-12-02#t1303w0,2025,30
2021-12-09#t5553w5,2021,30
2026-03-17#t2036w0,2026,30
2025-05-28#t2783w0,2025,30
2025-12-11#t1793w0,2025,30
2023-05-11#t11774w1,2023,30
2025-10-30#t505w1,2025,30
2025-11-18#t1015w1,2025,30
2018-10-31#t379w0,2018,30
2021-03-23#t1713w4,2021,30
2022-11-01#t8869w10,2022,30
2025-05-27#t2647w1,2025,30
2026-03-18#t2059w0,2026,30
2023-06-16#t12965w0,2023,30
2021-12-17#t5937w0,2021,30
2026-05-14#t3200w0,2026,30
2023-12-07#t15192w1,2023,30
2026-03-25#t2453w3,2026,30
2024-12-13#t862w0,2024,30
2025-10-30#t477w0,2025,30
2025-06-04#t3149w0,2025,30
2023-11-23#t14334w1,2023,30
2024-12-12#t750w0,2024,30
2025-03-25#t1340w0,2025,30
2025-03-19#t999w0,2025,30
2024-06-06#t17622w1,2024,30
2025-05-15#t2438w4,2025,30
2024-05-28#t16965w0,2024,30
2025-06-05#t3333w2,2025,30
2019-11-19#t116w7,2019,30
2025-11-18#t1017w1,2025,30
2019-05-28#t1964w0,2019,30
2023-05-17#t11991w0,2023,30
2022-10-04#t8039w0,2022,30
2024-11-20#t94w0,2024,30
2024-05-09#t16460w3,2024,30
2026-03-26#t2465w0,2026,30
2023-11-23#t14329w4,2023,30
2018-11-20#t540w0,2018,30
2021-12-07#t5300w2,2021,30
2023-03-28#t11141w1,2023,30
2025-03-21#t1163w0,2025,30
2021-05-13#t2371w0,2021,30
2026-05-13#t3009w0,2026,30
2026-03-25#t2444w12,2026,30
2025-10-22#t102w1,2025,30
2022-12-08#t10229w0,2022,30
2026-05-13#t3017w0,2026,30
2025-11-04#t602w0,2025,30
2023-10-26#t13579w8,2023,30
2025-11-04#t613w1,2025,30
2018-11-20#t549w1,2018,30
2024-03-22#t15720w2,2024,30
2025-05-16#t2474w0,2025,30
2021-12-09#t5424w0,2021,30
2024-12-11#t658w0,2024,30
2025-12-03#t1418w0,2025,30
2023-03-21#t10839w7,2023,30
2025-06-05#t3330w5,2025,30
2025-06-04#t3188w0,2025,30
2025-10-29#t396w7,2025,30
2025-06-05#t3345w0,2025,30
2025-12-12#t1960w0,2025,30
2025-03-19#t1117w2,2025,30
2022-06-01#t7427w0,2022,30
2018-11-27#t843w1,2018,30
2024-12-10#t569w0,2024,30
2019-11-19#t116w6,2019,30
2024-05-08#t16345w4,2024,30
2022-05-10#t6542w0,2022,30
2025-03-18#t961w3,2025,30
2025-05-30#t2958w0,2025,30
2025-05-06#t1638w0,2025,30
2026-05-14#t3192w0,2026,30
2024-11-28#t512w0,2024,30
2024-05-16#t16817w4,2024,30
2025-11-05#t647w0,2025,30
2023-12-01#t14759w0,2023,30
2026-03-20#t2208w4,2026,30
2025-05-27#t2581w0,2025,30
2023-03-28#t11152w5,2023,30
2025-05-16#t2467w0,2025,30
2021-03-23#t1713w6,2021,30
2025-11-20#t1209w0,2025,30
2025-10-28#t289w4,2025,30
2023-11-21#t14032w0,2023,30
2025-12-02#t1370w0,2025,30
2021-05-12#t2226w1,2021,30
2025-12-11#t1926w2,2025,30
2021-11-04#t4005w0,2021,30
2021-11-05#t4205w0,2021,30
2024-11-19#t13w1,2024,30
2018-10-31#t379w13,2018,30
2019-12-10#t2885w0,2019,30
2025-05-29#t2831w0,2025,30
2026-03-18#t2133w0,2026,30
2023-05-10#t11580w0,2023,30
2025-11-20#t1164w0,2025,30
2023-05-19#t12204w0,2023,30
2020-12-09#t569w5,2020,30
2024-03-19#t15513w0,2024,30
2025-06-06#t3420w0,2025,30
2025-03-27#t1626w5,2025,30
2025-12-10#t1730w0,2025,30
2024-12-12#t842w0,2024,30
2026-05-13#t3095w5,2026,30
2025-10-22#t26w0,2025,30
2026-03-20#t2234w3,2026,30
2022-03-31#t6473w3,2022,30
2022-10-25#t8571w3,2022,30
2025-03-26#t1520w9,2025,30
2025-05-16#t2464w0,2025,30
2023-11-30#t14704w0,2023,30
2025-10-24#t192w2,2025,30
2025-03-20#t1157w1,2025,30
2021-11-04#t4055w0,2021,30
2025-05-15#t2362w0,2025,30
2025-05-06#t1707w2,2025,30
2024-03-27#t15956w0,2024,30
2023-11-21#t14084w1,2023,30
2020-11-17#t29w3,2020,30
2026-03-26#t2516w0,2026,30
2025-05-09#t2013w1,2025,30
2023-06-06#t12304w0,2023,30
2019-12-12#t281w0,2019,30
2026-05-07#t2823w1,2026,30
2025-10-24#t110w0,2025,30
2024-11-22#t131w0,2024,30
2023-11-02#t13852w5,2023,30
2025-05-09#t2013w0,2025,30
2024-03-27#t15965w0,2024,30
2025-03-19#t995w0,2025,30
2025-12-02#t1311w0,2025,30
2025-12-03#t1455w2,2025,30
2024-03-26#t15791w0,2024,30
2020-11-17#t28w0,2020,30
2025-11-18#t933w0,2025,30
2025-06-05#t3315w0,2025,30
2022-03-30#t6349w17,2022,30
2023-11-02#t13865w4,2023,30
2018-11-28#t971w0,2018,30
2025-10-21#t4w9,2025,30
2025-03-18#t964w0,2025,30
2025-03-18#t961w2,2025,30
2024-12-13#t861w0,2024,30
2022-11-24#t9803w5,2022,30
2025-11-20#t1162w0,2025,30
2019-03-22#t1286w0,2019,30
2023-03-30#t11395w0,2023,30
2021-12-03#t5119w0,2021,30
2025-05-14#t2336w3,2025,30
2024-12-11#t685w0,2024,30
2021-11-25#t4718w2,2021,30
2025-05-07#t1729w0,2025,30
2019-12-12#t328w0,2019,30
2022-05-11#t6714w0,2022,30
2026-03-25#t2446w1,2026,28
2022-11-03#t9066w0,2022,28
2024-03-22#t15625w0,2024,28
2025-10-28#t214w0,2025,28
2019-11-27#t195w0,2019,28
2023-05-09#t11509w1,2023,28
2025-06-06#t3376w0,2025,28
2020-05-26#t4090w0,2020,28
2020-12-10#t644w0,2020,28
2023-06-07#t12401w0,2023,28
2025-05-06#t1689w0,2025,28
2024-11-28#t452w0,2024,28
2023-10-24#t13340w8,2023,28
2022-10-25#t8569w6,2022,28
2024-11-19#t9w1,2024,28
2018-10-23#t19w4,2018,28
2019-12-10#t2958w2,2019,28
2025-11-20#t1103w0,2025,28
2024-04-02#t16105w7,2024,28
2018-11-20#t549w0,2018,28
2025-12-11#t1862w0,2025,28
2024-11-26#t315w0,2024,28
2026-03-17#t2036w4,2026,28
2025-03-27#t1540w0,2025,28
2024-05-30#t17160w0,2024,28
2025-05-28#t2771w0,2025,28
2023-11-21#t14035w0,2023,28
2023-11-01#t13691w0,2023,28
2023-03-29#t11271w2,2023,28
2026-03-25#t2350w0,2026,28
2023-10-25#t13455w13,2023,28
2024-12-10#t608w0,2024,28
2024-12-13#t930w0,2024,28
2025-12-05#t1560w0,2025,28
2026-05-08#t2924w0,2026,26
2025-12-09#t1686w0,2025,26
2023-10-25#t13463w8,2023,25
2021-06-01#t3043w3,2021,25
2022-03-29#t6258w0,2022,25
2025-03-19#t1096w0,2025,25
2021-05-12#t2209w1,2021,25
2023-06-08#t12449w0,2023,25
2022-05-19#t7191w1,2022,25
2019-11-22#t2562w4,2019,25
2022-03-31#t6453w2,2022,25
2025-03-21#t1169w0,2025,25
2021-05-20#t2743w0,2021,25
2021-03-17#t1512w2,2021,25
2025-03-26#t1520w10,2025,25
2025-10-31#t540w2,2025,25
2024-05-08#t16283w0,2024,25
2024-03-19#t15515w3,2024,25
2024-06-04#t17364w0,2024,25
2018-11-28#t940w2,2018,25
2019-11-22#t2549w0,2019,25
2022-12-08#t10355w2,2022,25
2025-05-16#t2524w0,2025,25
2023-05-19#t12263w0,2023,25
2025-10-29#t320w0,2025,25
2025-11-21#t1227w0,2025,25
2026-05-07#t2834w1,2026,25
2023-11-23#t14259w0,2023,25
2025-12-10#t1733w0,2025,25
2025-12-10#t1772w0,2025,25
2023-11-30#t14719w0,2023,25
2025-05-07#t1734w0,2025,25
2026-03-26#t2546w7,2026,25
2020-12-09#t569w8,2020,25
2025-03-25#t1381w4,2025,25
2022-05-17#t6958w0,2022,25
2025-10-30#t507w0,2025,25
2018-10-30#t283w0,2018,25
2026-05-06#t2689w0,2026,25
2026-03-27#t2556w1,2026,25
2025-03-19#t986w0,2025,25
2022-03-29#t6184w0,2022,25
2025-05-16#t2531w1,2025,25
2020-12-17#t1161w1,2020,25
2023-10-25#t13378w0,2023,25
2025-11-21#t1267w0,2025,25
2024-03-22#t15716w13,2024,25
2023-10-25#t13464w0,2023,25
2026-05-07#t2873w2,2026,25
2023-06-07#t12434w0,2023,25
2025-03-26#t1459w0,2025,25
2024-03-27#t15940w1,2024,25
2023-10-24#t13338w10,2023,25
2025-03-27#t1526w0,2025,25
2022-11-01#t8867w4,2022,25
2024-05-09#t16403w0,2024,25
2025-03-19#t1071w3,2025,25
2026-03-25#t2425w1,2026,25
2022-12-16#t10807w2,2022,25
2023-12-01#t14762w0,2023,25
2023-03-30#t11369w6,2023,25
2025-10-29#t397w8,2025,25
2026-03-20#t2200w0,2026,25
2026-03-24#t2310w4,2026,25
2022-05-13#t6890w0,2022,25
2025-03-19#t1133w4,2025,25
2023-10-26#t13579w7,2023,25
2019-12-12#t360w1,2019,25
2024-11-28#t542w6,2024,25
2023-06-15#t12843w0,2023,25
2023-12-07#t15215w1,2023,25
2024-05-08#t16348w1,2024,25
2019-11-20#t2458w1,2019,25
2025-05-13#t2088w0,2025,25
2021-03-24#t1730w0,2021,25
2025-05-30#t2960w0,2025,25
2021-03-23#t1638w0,2021,25
2025-05-28#t2784w2,2025,25
2025-05-29#t2834w0,2025,25
2024-06-07#t17752w0,2024,25
2021-12-01#t4873w0,2021,25
2025-06-03#t3140w1,2025,25
2018-11-23#t660w0,2018,25
2025-05-27#t2569w0,2025,25
2023-12-06#t14993w0,2023,25
2025-03-18#t958w1,2025,25
2025-10-28#t280w5,2025,25
2025-03-27#t1602w2,2025,25
2022-10-26#t8653w0,2022,25
2021-03-17#t1457w0,2021,25
2018-11-23#t655w0,2018,25
2018-10-30#t289w2,2018,25
2019-11-28#t2795w0,2019,25
2021-05-21#t2952w1,2021,25
2020-12-18#t1212w0,2020,25
2025-11-07#t853w0,2025,25
2024-06-07#t17775w2,2024,25
2019-12-20#t3582w0,2019,25
2026-03-24#t2318w3,2026,25
2022-10-25#t8569w7,2022,25
2020-12-17#t1122w0,2020,25
2023-06-08#t12537w3,2023,25
2025-11-04#t578w0,2025,25
2022-11-03#t9019w0,2022,25
2026-03-17#t2033w0,2026,25
2025-10-24#t171w4,2025,25
2026-05-07#t2832w3,2026,25
2025-06-06#t3368w0,2025,25
2024-05-28#t16956w0,2024,25
2019-11-26#t2688w5,2019,25
2020-06-18#t4730w0,2020,25
2021-02-12#t1310w0,2021,25
2022-11-01#t8784w0,2022,25
2021-05-21#t2857w0,2021,25
2020-12-15#t837w2,2020,25
2026-03-26#t2554w0,2026,25
2022-10-25#t8570w0,2022,25
2024-11-29#t546w2,2024,25
2022-11-16#t9260w0,2022,25
2018-10-31#t386w10,2018,25
2024-03-28#t16066w1,2024,25
2019-11-19#t117w0,2019,25
2020-12-15#t770w0,2020,25
2024-06-06#t17626w2,2024,25
2023-12-01#t14764w0,2023,25
2023-10-27#t13587w8,2023,25
2024-05-17#t16949w3,2024,25
2020-06-17#t4706w0,2020,25
2021-05-21#t2943w1,2021,25
2021-02-12#t1381w0,2021,25
2022-12-09#t10385w0,2022,25
2023-03-22#t10852w0,2023,25
2023-12-06#t15084w5,2023,25
2026-05-06#t2651w0,2026,25
2025-06-04#t3156w0,2025,25
2022-05-12#t6846w0,2022,25
2026-03-25#t2340w0,2026,25
2024-11-26#t304w2,2024,25
2024-05-07#t16122w0,2024,25
2024-03-19#t15511w1,2024,25
2021-12-08#t5313w0,2021,25
2021-11-10#t4377w0,2021,25
2023-12-12#t15373w3,2023,25
2022-03-31#t6453w0,2022,25
2025-05-09#t1952w0,2025,25
2022-11-02#t8894w0,2022,25
2018-10-26#t186w2,2018,25
2025-03-19#t1051w1,2025,25
2025-05-08#t1927w2,2025,25
2025-06-03#t3137w1,2025,25
2024-12-13#t933w0,2024,25
2022-11-02#t8951w3,2022,25
2024-11-28#t542w3,2024,25
2025-12-03#t1402w0,2025,25
2020-12-10#t682w0,2020,25
2023-03-24#t10964w0,2023,25
2022-05-12#t6811w1,2022,25
2025-03-25#t1277w0,2025,25
2024-03-26#t15742w0,2024,25
2022-06-02#t7581w3,2022,25
2018-11-01#t475w3,2018,25
2025-06-06#t3440w5,2025,25
2021-11-26#t4732w0,2021,25
2025-05-30#t3032w0,2025,25
2021-06-08#t3388w0,2021,25
2019-05-08#t1502w0,2019,25
2018-10-26#t199w8,2018,25
2019-11-22#t2530w0,2019,25
2026-03-25#t2451w0,2026,25
2022-11-17#t9438w0,2022,25
2025-05-14#t2189w0,2025,25
2021-12-08#t5374w1,2021,25
2025-12-03#t1455w0,2025,25
2021-12-16#t5909w4,2021,25
2025-11-06#t791w0,2025,25
2026-05-08#t2892w0,2026,25
2018-11-01#t507w2,2018,25
2024-05-30#t17143w0,2024,25
2021-05-21#t2943w2,2021,25
2022-10-26#t8603w0,2022,25
2025-10-29#t404w1,2025,25
2025-05-15#t2443w4,2025,25
2020-06-16#t4580w0,2020,25
2024-12-11#t719w2,2024,25
2022-05-12#t6757w0,2022,25
2022-10-06#t8332w3,2022,25
2024-03-28#t16007w6,2024,25
2023-10-24#t13337w3,2023,25
2021-06-01#t2979w0,2021,25
2021-12-15#t5750w0,2021,25
2024-12-11#t713w1,2024,25
2024-11-27#t439w3,2024,25
2020-03-11#t3790w0,2020,25
2025-12-04#t1525w3,2025,25
2024-11-28#t545w6,2024,25
2026-03-25#t2372w0,2026,25
2021-06-01#t2974w0,2021,25
2025-10-30#t453w0,2025,25
2018-12-11#t1065w2,2018,25
2025-06-03#t3136w3,2025,25
2026-05-13#t3013w0,2026,25
2024-11-27#t444w4,2024,25
2022-05-20#t7272w0,2022,25
2019-12-13#t3152w0,2019,25
2024-12-13#t896w0,2024,25
2023-10-17#t13052w4,2023,25
2023-12-06#t14961w0,2023,25
2025-03-21#t1177w0,2025,25
2023-10-24#t13268w0,2023,25
2026-03-20#t2214w7,2026,25
2023-10-26#t13564w2,2023,25
2018-11-01#t467w12,2018,25
2021-11-03#t3895w0,2021,25
2021-05-21#t2847w0,2021,25
2021-11-25#t4689w0,2021,25
2026-05-06#t2645w0,2026,25
2025-05-27#t2659w0,2025,25
2022-12-06#t10059w0,2022,25
2025-05-08#t1912w0,2025,25
2024-05-30#t17142w0,2024,25
2021-02-12#t1330w0,2021,25
2024-05-09#t16450w6,2024,25
2022-10-04#t8056w0,2022,25
2019-11-28#t2842w0,2019,25
2021-12-10#t5569w0,2021,25
2021-05-18#t2575w0,2021,25
2025-05-14#t2326w7,2025,25
2025-06-06#t3370w0,2025,25
2025-10-29#t396w10,2025,25
2026-03-25#t2444w6,2026,25
2023-11-28#t14517w5,2023,25
2022-05-10#t6554w0,2022,25
2021-05-19#t2726w0,2021,25
2025-05-15#t2443w5,2025,25
2025-05-14#t2341w0,2025,25
2023-11-21#t14084w0,2023,25
2023-03-29#t11254w4,2023,25
2023-06-15#t12904w0,2023,25
2019-11-22#t2562w2,2019,25
2020-06-17#t4695w1,2020,25
2022-11-18#t9555w0,2022,25
2023-10-24#t13337w6,2023,25
2022-12-09#t10388w0,2022,25
2024-04-02#t16105w4,2024,25
2022-11-03#t9104w3,2022,25
2026-03-25#t2444w4,2026,25
2022-05-12#t6765w0,2022,25
2025-03-25#t1350w2,2025,25
2020-11-17#t26w2,2020,25
2025-05-09#t2012w5,2025,25
2025-03-21#t1180w0,2025,25
2019-11-19#t116w9,2019,25
2021-11-10#t4332w0,2021,25
2022-03-25#t6162w2,2022,25
2021-12-01#t4924w1,2021,25
2026-05-06#t2668w0,2026,25
2018-11-02#t520w10,2018,25
2023-05-19#t12267w2,2023,25
2025-11-04#t599w0,2025,25
2019-11-27#t188w0,2019,25
2023-10-17#t13053w1,2023,25
2021-03-16#t1427w3,2021,25
2026-03-24#t2298w0,2026,25
2022-05-12#t6866w3,2022,25
2024-03-27#t15856w0,2024,25
2026-03-20#t2216w8,2026,25
2025-05-29#t2888w0,2025,25
2024-12-10#t555w0,2024,25
2021-05-18#t2500w0,2021,25
2025-03-21#t1263w3,2025,25
2024-11-20#t106w0,2024,25
2025-06-03#t3137w0,2025,25
2023-11-23#t14334w3,2023,25
2022-10-05#t8155w0,2022,25
2023-11-30#t14705w0,2023,25
2023-10-27#t13587w6,2023,25
2025-05-08#t1900w5,2025,25
2024-03-27#t15861w0,2024,25
2023-03-29#t11231w0,2023,25
2025-06-05#t3342w3,2025,25
2023-03-22#t10864w0,2023,25
2025-11-06#t743w0,2025,25
2026-03-24#t2301w0,2026,25
2025-11-05#t631w0,2025,25
2018-10-24#t91w0,2018,25
2025-05-27#t2582w0,2025,25
2019-11-29#t2861w30,2019,25
2025-03-18#t962w2,2025,25
2023-03-31#t11420w10,2023,25
2019-12-10#t2965w1,2019,25
2025-05-07#t1726w0,2025,25
2024-05-16#t16818w4,2024,25
2025-05-08#t1912w2,2025,25
2018-11-20#t544w0,2018,25
2025-03-19#t1096w4,2025,25
2025-11-04#t545w0,2025,25
2023-05-11#t11774w6,2023,25
2019-12-13#t3232w1,2019,25
2022-05-17#t6966w0,2022,25
2025-03-27#t1625w0,2025,25
2020-06-17#t4664w0,2020,25
2024-06-05#t17522w0,2024,25
2023-12-05#t14862w0,2023,25
2020-12-17#t1169w0,2020,25
2021-03-25#t1970w9,2021,25
2024-05-09#t16431w0,2024,25
2021-11-26#t4741w0,2021,25
2020-11-17#t26w1,2020,25
2024-11-26#t304w10,2024,25
2025-06-06#t3440w8,2025,25
2025-10-22#t43w0,2025,25
2025-03-25#t1381w6,2025,25
2026-03-25#t2418w0,2026,25
2025-05-30#t2943w0,2025,25
2024-03-19#t15511w4,2024,25
2025-06-04#t3166w0,2025,25
2024-03-20#t15540w0,2024,25
2025-03-26#t1461w2,2025,25
2024-11-22#t227w10,2024,25
2021-03-23#t1713w3,2021,25
2021-05-20#t2742w0,2021,25
2019-12-13#t3159w0,2019,25
2026-03-20#t2236w7,2026,25
